g,i,hr,xland,p,y,xwater,omegaland,omegawater_x,omegasupply,omegalabor,theta,omegawater,CS_land,CS_labor,CS_supply,mprof_init,f_adjustment,mprof,sigma,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
12,Corn,San Joaquin River,52613.31545,77.55530093,25.22861255,2.415829265,172.4592835,120.7914633,171.1787432,1093.099489,0.3,50,0.088141761,0.558669339,0.087487293,399.0836594,1.196408306,399.0836594,0.17,68.61215883,330.4715006,-4.882352941,0.052941855,0.829948423,0.015856237,0.101253485,17.78155435,6.34E-05,283189.3202,52613.31648,127104.7745,-0.001034005,0.012713213,1.97E-08,1.00E-07,GOOD,77.55530093,228.0635708
12,Cucurbits,San Joaquin River,485.2556058,384.0603914,14.86947686,2.299627126,267.5771763,114.9813563,3732.550158,1306.069594,0.05,50,0.046854775,0.228702604,0.653597591,289.5988182,1.00325705,289.5988182,0.17,68.61215883,220.9866593,-4.882352941,0.04529776,0.545068317,0.303451984,0.106181938,12.70707858,0.041215392,2.44E-05,485.2556076,1115.906834,-1.83E-06,0.000120545,3.77E-09,1.08E-07,GOOD,384.0603914,140.1659285
12,Field and Grain,San Joaquin River,3977.340139,194.8087562,3.454627792,2.917058441,127.4152527,72.92646103,76.29216244,327.7457083,0.74,25,0.189326621,0.486998112,0.113362702,68.61215883,1.060499947,68.61215883,0.17,68.61215883,0,-4.882352941,0.013823801,0.957683556,0.005380103,0.02311254,1.850487538,0.000339763,97087.07962,3977.340518,11602.13181,-0.000378611,0.001811437,9.52E-08,1.56E-07,GOOD,194.8087562,-71.19212885
12,Grapes,San Joaquin River,8646.868311,1686.199914,10.80135885,3.098484515,5693.452831,154.9242258,6051.355458,4549.18964,0.13,50,0.312599493,0.249773629,0.332250166,1764.328209,1.054534307,1764.328209,0.17,68.61215883,1695.71605,-4.882352941,0.131318485,0.682024451,0.106553789,0.080103276,8.556948336,0.000889606,3790.277487,8646.868313,26792.18454,-1.58E-06,0.003026842,1.83E-10,1.13E-07,GOOD,1686.199914,1439.22212
12,Orchards,San Joaquin River,5421.522265,4762.917744,3.247388671,3.445837194,2203.997553,172.2918597,5347.052266,5630.387791,0.13,50,0.142496355,0.364024786,0.345706127,2113.315653,1.103101512,2113.315653,0.17,68.61215883,2044.703494,-4.882352941,0.049250913,0.825520982,0.060997939,0.064230165,2.276276862,0.001418846,1366.450764,5421.522265,18681.68095,1.79E-07,0.002119274,3.29E-11,1.13E-07,GOOD,4762.917744,1691.917814
12,Pasture,San Joaquin River,9735.744411,226.9343417,5,4.600187047,214.8235605,46.00187047,128.6294508,552.5829798,0.51,10,0.189326621,0.486998112,0.113362702,192.6338469,1.14712982,192.6338469,0.17,68.61215883,124.0216881,-4.882352941,0.005075434,0.986439143,0.001602254,0.006883169,2.089814959,0.000201401,236800.6732,9735.743836,44786.21649,0.000574528,0.028839383,5.90E-08,6.44E-07,GOOD,226.9343417,27.01850873
12,Pistachios,San Joaquin River,318.6874672,4897.401316,1.414819371,3.805829794,1806.455069,190.2914897,360.6739904,1788.10266,0.4,50,0.260711671,0.25806301,0.052053284,2783.41504,1.591834969,2783.41504,0.17,68.61215883,2714.802882,-4.882352941,0.033608303,0.950657759,0.002640955,0.013092984,0.768288117,0.007844676,47309.46716,318.6874668,1212.870119,3.65E-07,0.000138275,1.15E-09,1.14E-07,GOOD,4897.401316,2249.489509
12,Potatoes,San Joaquin River,3763.01473,919.9316484,16.13648405,3.305132031,1515.990126,165.2566016,1581.902745,9194.809715,0.41,50,0.10212496,0.619410086,0.106565176,2386.503184,1.134823369,2386.503184,0.17,68.61215883,2317.891025,-4.882352941,0.054728834,0.794137811,0.022184713,0.128948643,11.70070364,0.000648157,516064.0269,3763.014731,12437.25911,-1.44E-06,0.001404684,3.82E-10,1.13E-07,GOOD,919.9316484,2005.564898
12,Safflower,San Joaquin River,293.0658075,575.1459791,1.245291589,2.40565496,140.0879783,24.0565496,80.89587427,303.852797,0.74,10,0.195592287,0.424242424,0.112947658,167.3312511,1.242716297,167.3312511,0.17,68.61215883,98.71909222,-4.882352941,0.125981236,0.716347712,0.033151349,0.124519702,0.968791195,0.004611085,13407.86465,293.0658377,705.0148925,-3.02E-05,0.00032093,1.03E-07,4.55E-07,GOOD,575.1459791,133.5160428
12,Subtropical,San Joaquin River,218.0015077,950.3385633,4.405405823,3.247465856,846.2602941,162.3732928,1809.449159,670.5198376,0.13,50,0.202134149,0.160157528,0.432197361,698.0244571,1.142940118,698.0244571,0.17,68.61215883,629.4122983,-4.882352941,0.028036452,0.926939772,0.032850505,0.012173271,2.598749769,0.035285571,19.08385363,218.0015078,707.9523737,-1.05E-07,7.92E-05,4.83E-10,1.12E-07,GOOD,950.3385633,333.0960256
12,Truck,San Joaquin River,239.2525348,690.3355797,21.20927139,2.667732673,775.1695468,133.3866337,4298.997918,3487.484178,0.41,50,0.052943262,0.238191489,0.293617021,5946.476384,1.603707682,5946.476384,0.17,68.61215883,5877.864225,-4.882352941,0.21990558,0.525351626,0.140646152,0.114096642,18.24124919,0.010194351,56938.40516,239.2525352,638.2617359,-3.63E-07,6.83E-05,1.52E-09,1.07E-07,GOOD,690.3355797,5724.023137
12,Walnuts,San Joaquin River,8533.633905,1802.497789,1.658526763,4.952669773,765.1413128,247.6334887,268.1025116,816.5691826,0.13,50,0.25594369,0.273146576,0.089681664,892.0443277,1.357428723,892.0443277,0.17,68.61215883,823.4321688,-4.882352941,0.002698778,0.9955348,0.000436613,0.001329808,0.557257651,0.000901411,804.1885485,8533.633869,42264.26535,3.55E-05,0.005347939,4.16E-09,1.27E-07,GOOD,1802.497789,-86.76907771
13,Alfalfa,San Joaquin River,36781.65294,290.4258221,6.981811447,4.134965358,571.5529894,41.34965358,305.9903334,377.9325916,1.86,10,0.281872792,0.186385019,0.150905255,730.8727613,1.489129543,730.8727613,0.17,68.61215883,662.2606024,-4.882352941,0.02941147,0.955144134,0.006909895,0.008534501,3.712508039,1.46E-05,49306262.06,36781.65211,152090.8078,0.000827131,0.052942287,2.25E-08,3.48E-07,GOOD,290.4258221,601.2430297
13,Almonds,San Joaquin River,248123.3746,4775.762292,1.018616781,4.125499535,1058.3111,206.2749768,455.3980167,1465.658483,0.4,50,0.217550368,0.301286212,0.093613311,1679.029036,1.454344131,1679.029036,0.17,68.61215883,1610.416877,-4.882352941,0.012832728,0.978161305,0.002134919,0.006871048,0.469576695,1.01E-05,21741813.91,248123.3741,1023632.796,0.000548152,0.070472898,2.21E-09,6.88E-08,GOOD,4775.762292,1034.316692
13,Beans Dry,San Joaquin River,454.4272786,1593.773361,1.285477627,2.212101358,174.4872303,110.6050679,145.5634062,1032.584352,1.68,50,0.085167238,0.504004546,0.071049516,585.5199417,1.333479076,585.5199417,0.17,68.61215883,516.9077828,-4.882352941,0.10447712,0.733564561,0.020010397,0.141947922,0.991633901,0.001309864,291065.8795,454.427302,1005.239187,-2.34E-05,1.28E-05,5.15E-08,1.27E-08,GOOD,1593.773361,451.4553887
13,Berries,San Joaquin River,232.5986876,6918.471451,4.49116409,3.460572945,1405.645459,173.0286473,12947.16439,12034.90563,0.25,50,0.045238346,0.387323291,0.416682812,4511.246412,1.114139416,4511.246412,0.17,68.61215883,4442.634253,-4.882352941,0.056296005,0.706013199,0.123185221,0.114505575,3.499120826,0.017197002,6228.700904,232.5986876,804.9246767,2.24E-08,4.86E-05,9.63E-11,6.04E-08,GOOD,6918.471451,4085.496804
13,Corn,San Joaquin River,68264.57163,77.55530093,25.22861255,2.415829265,172.4592835,120.7914633,171.1787432,1093.099489,0.3,50,0.088141761,0.558669339,0.087487293,399.0836594,1.196408306,399.0836594,0.17,68.61215883,330.4715006,-4.882352941,0.052941855,0.829948423,0.015856237,0.101253485,17.78155435,4.88E-05,367431.6562,68264.57234,164915.5404,-0.000706463,0.009506395,1.03E-08,5.76E-08,GOOD,77.55530093,228.0635708
13,Cotton,San Joaquin River,9980.560238,3399.208415,0.729719844,3.634047537,368.4467916,181.7023768,194.0424101,1104.40523,0.68,50,0.148539114,0.445240339,0.078228087,631.8730258,1.277916424,631.8730258,0.17,68.61215883,563.2608669,-4.882352941,0.0098805,0.97729429,0.001916623,0.010908587,0.341372032,0.000147345,1453031.878,9980.560198,36269.82771,4.02E-05,0.002640131,4.03E-09,7.28E-08,GOOD,3399.208415,153.2603276
13,Cucurbits,San Joaquin River,381.5091794,384.0603914,14.86947686,2.299627126,267.5771763,114.9813563,3732.550158,1306.069594,0.05,50,0.046854775,0.228702604,0.653597591,289.5988182,1.00325705,289.5988182,0.17,68.61215883,220.9866593,-4.882352941,0.04529776,0.545068317,0.303451984,0.106181938,12.70707858,0.052423378,1.92E-05,381.5091802,877.3288055,-7.63E-07,5.22E-05,2.00E-09,5.95E-08,GOOD,384.0603914,140.1659285
13,Field and Grain,San Joaquin River,29574.5574,194.8087562,3.454627792,2.917058441,127.4152527,72.92646103,76.29216244,327.7457083,0.74,25,0.189326621,0.486998112,0.113362702,68.61215883,1.060499947,68.61215883,0.17,68.61215883,0,-4.882352941,0.013823801,0.957683556,0.005380103,0.02311254,1.850487538,4.57E-05,721916.4841,29574.55876,86270.70394,-0.001364102,0.0083626,4.61E-08,9.69E-08,GOOD,194.8087562,-71.19212885
13,Grapes,San Joaquin River,73495.54151,1686.199914,10.80135885,3.098484515,5693.452831,154.9242258,6051.355458,4549.18964,0.13,50,0.312599493,0.249773629,0.332250166,1764.328209,1.054534307,1764.328209,0.17,68.61215883,1695.71605,-4.882352941,0.131318485,0.682024451,0.106553789,0.080103276,8.556948336,0.000104664,32216.11413,73495.54152,227724.7827,-5.87E-06,0.014635436,7.98E-11,6.43E-08,GOOD,1686.199914,1439.22212
13,Onions and Garlic,San Joaquin River,685.1750378,1579.216395,6.547714821,1.480822037,1660.207972,74.04110185,2894.594241,4313.35249,0.41,50,0.160557684,0.417141646,0.279934415,1398.06279,1.10128044,1398.06279,0.17,68.61215883,1329.450631,-4.882352941,0.283971634,0.04674413,0.26877367,0.400510566,6.493378023,0.00355971,73274.38014,685.1750411,1014.622238,-3.28E-06,5.72E-05,4.79E-09,5.64E-08,GOOD,1579.216395,1362.462197
13,Orchards,San Joaquin River,15991.90682,4762.917744,3.247388671,3.445837194,2203.997553,172.2918597,5347.052266,5630.387791,0.13,50,0.142496355,0.364024786,0.345706127,2113.315653,1.103101512,2113.315653,0.17,68.61215883,2044.703494,-4.882352941,0.049250913,0.825520982,0.060997939,0.064230165,2.276276862,0.000481013,4030.630555,15991.90682,55105.50377,9.70E-07,0.003556337,6.07E-11,6.45E-08,GOOD,4762.917744,1691.917814
13,Pasture,San Joaquin River,17136.07339,226.9343417,5,4.600187047,214.8235605,46.00187047,128.6294508,552.5829798,0.51,10,0.189326621,0.486998112,0.113362702,192.6338469,1.14712982,192.6338469,0.17,68.61215883,124.0216881,-4.882352941,0.005075434,0.986439143,0.001602254,0.006883169,2.089814959,0.000114424,416797.4777,17136.07278,78829.11384,0.000609937,0.029004566,3.56E-08,3.68E-07,GOOD,226.9343417,27.01850873
13,Pistachios,San Joaquin River,69324.90596,4897.401316,1.414819371,3.805829794,1806.455069,190.2914897,360.6739904,1788.10266,0.4,50,0.260711671,0.25806301,0.052053284,2783.41504,1.591834969,2783.41504,0.17,68.61215883,2714.802882,-4.882352941,0.033608303,0.950657759,0.002640955,0.013092984,0.768288117,3.61E-05,10291350.3,69324.90591,263838.7751,5.36E-05,0.017512907,7.73E-10,6.64E-08,GOOD,4897.401316,2249.489509
13,Potatoes,San Joaquin River,12938.74405,919.9316484,16.13648405,3.305132031,1515.990126,165.2566016,1581.902745,9194.809715,0.41,50,0.10212496,0.619410086,0.106565176,2386.503184,1.134823369,2386.503184,0.17,68.61215883,2317.891025,-4.882352941,0.054728834,0.794137811,0.022184713,0.128948643,11.70070364,0.000188505,1774433.755,12938.74405,42764.25465,-9.11E-07,0.002753548,7.04E-11,6.44E-08,GOOD,919.9316484,2005.564898
13,Rice,San Joaquin River,1085.172573,573.2274458,4.688550562,4.833919598,335.3762222,241.6959799,192.0996257,1541.750863,0.2,50,0.124786237,0.573652143,0.071476115,376.6831724,1.107620191,376.6831724,0.17,68.61215883,308.0710135,-4.882352941,0.001337383,0.995406116,0.0003608,0.002895701,1.587048734,0.004607562,940.95604,1085.172564,5245.636558,9.46E-06,0.000410133,8.71E-09,7.82E-08,GOOD,573.2274458,-549.9597817
13,Safflower,San Joaquin River,55.10942187,575.1459791,1.245291589,2.40565496,140.0879783,24.0565496,80.89587427,303.852797,0.74,10,0.195592287,0.424242424,0.112947658,167.3312511,1.242716297,167.3312511,0.17,68.61215883,98.71909222,-4.882352941,0.125981236,0.716347712,0.033151349,0.124519702,0.968791195,0.02452124,2521.2756,55.10942487,132.5742335,-3.00E-06,2.05E-05,5.45E-08,1.55E-07,GOOD,575.1459791,133.5160428
13,Subtropical,San Joaquin River,7801.571193,950.3385633,4.405405823,3.247465856,846.2602941,162.3732928,1809.449159,670.5198376,0.13,50,0.202134149,0.160157528,0.432197361,698.0244571,1.142940118,698.0244571,0.17,68.61215883,629.4122983,-4.882352941,0.028036452,0.926939772,0.032850505,0.012173271,2.598749769,0.000985995,682.949601,7801.571194,25335.3344,-1.20E-06,0.001674883,1.53E-10,6.61E-08,GOOD,950.3385633,333.0960256
13,Truck,San Joaquin River,1579.155421,690.3355797,21.20927139,2.667732673,775.1695468,133.3866337,4298.997918,3487.484178,0.41,50,0.052943262,0.238191489,0.293617021,5946.476384,1.603707682,5946.476384,0.17,68.61215883,5877.864225,-4.882352941,0.21990558,0.525351626,0.140646152,0.114096642,18.24124919,0.001544512,375814.5813,1579.155422,4212.764247,-1.23E-06,0.000264906,7.78E-10,6.29E-08,GOOD,690.3355797,5724.023137
13,Walnuts,San Joaquin River,8524.386869,1802.497789,1.658526763,4.952669773,765.1413128,247.6334887,268.1025116,816.5691826,0.13,50,0.25594369,0.273146576,0.089681664,892.0443277,1.357428723,892.0443277,0.17,68.61215883,823.4321688,-4.882352941,0.002698778,0.9955348,0.000436613,0.001329808,0.557257651,0.000902388,803.3171307,8524.386848,42218.47014,2.11E-05,0.003038646,2.48E-09,7.20E-08,GOOD,1802.497789,-86.76907771
13,Tomatoes,San Joaquin River,12290.43114,99.69467136,46.73447582,2.379660861,122.4440466,118.9830431,1913.505271,924.141116,0.74,50,0.026280181,0.198348523,0.410695875,1580.104731,1.441119419,1580.104731,0.17,68.61215883,1511.492573,-4.882352941,0.133645775,0.643606157,0.150205326,0.072542741,38.03339952,0.000109952,3847242.917,12290.43124,29247.05628,-0.00010035,0.001673314,8.16E-09,5.72E-08,GOOD,99.69467136,1415.948484
14A,Alfalfa,Tulare Lake,3707.835084,279.620574,8.447932227,4.524530937,665.8443229,45.24530937,356.4707563,440.2816103,1.86,10,0.281872792,0.186385019,0.150905255,854.3736596,1.49201919,854.3736596,0.17,79.8460651,774.5275945,-4.882352941,0.020502345,0.968752293,0.004807525,0.005937836,4.170426326,0.000145,5802515.94,3707.834876,16776.20404,0.000207923,0.010502768,5.61E-08,6.26E-07,GOOD,279.620574,694.9051669
14A,Almonds,Tulare Lake,100719.4685,4875.001978,1.131453803,4.141037405,1199.972919,207.0518702,516.3560009,1661.846397,0.4,50,0.217550368,0.301286212,0.093613311,1930.61234,1.465229462,1930.61234,0.17,79.8460651,1850.766275,-4.882352941,0.01431943,0.97571738,0.002361834,0.007601356,0.532497484,2.48E-05,10088864.6,100719.4681,417083.0362,0.000406382,0.050292117,4.03E-09,1.21E-07,GOOD,4875.001978,1280.254671
14A,Beans Dry,Tulare Lake,8765.374646,1326.519215,1.43231235,1.919782133,161.8168882,95.98910665,134.9933596,957.6035242,1.68,50,0.085167238,0.504004546,0.071049516,549.5869755,1.339980961,549.5869755,0.17,79.8460651,469.7409104,-4.882352941,0.172577088,0.562373483,0.032747588,0.232301841,1.222194314,6.79E-05,5128427.816,8765.375637,16827.60956,-0.000991424,7.83E-05,1.13E-07,4.66E-09,GOOD,1326.519215,461.2979102
14A,Berries,Tulare Lake,164.466173,7027.33636,10.36058171,2.39378705,3293.681493,119.6893525,30337.54741,28199.96017,0.25,50,0.045238346,0.387323291,0.416682812,10856.41414,1.119278377,10856.41414,0.17,79.8460651,10776.56807,-4.882352941,0.174311302,0.104580559,0.373720257,0.347387883,10.13221967,0.024321111,10595.96386,164.4661731,393.6969573,-7.86E-08,3.78E-05,4.78E-10,9.59E-08,GOOD,7027.33636,10689.59267
14A,Corn,Tulare Lake,5551.099301,161.4386617,22.01452234,2.280437339,313.2553801,114.021867,310.929404,1985.508048,0.3,50,0.088141761,0.558669338,0.087487293,830.2803255,1.242698865,830.2803255,0.17,79.8460651,750.4342604,-4.882352941,0.116425873,0.649768804,0.031656403,0.20214892,17.87660128,0.000600482,63192.69941,5551.099349,12658.93277,-4.79E-05,0.001351417,8.64E-09,1.07E-07,GOOD,161.4386617,684.2824696
14A,Cotton,Tulare Lake,42260.61211,3710.758752,0.813814056,3.749301711,448.5684623,187.4650856,236.2384677,1344.566888,0.68,50,0.148539114,0.445240339,0.078228087,803.0287273,1.297371859,803.0287273,0.17,79.8460651,723.1826622,-4.882352941,0.01028231,0.976730819,0.001940782,0.011046089,0.381690361,3.48E-05,7737696.998,42260.61167,158447.7647,0.000437698,0.020586481,1.04E-08,1.30E-07,GOOD,3710.758752,287.6306468
14A,Cucurbits,Tulare Lake,14628.32249,654.3961754,16.06524008,2.442132231,492.5857332,122.1066116,6871.292169,2404.357717,0.05,50,0.046854775,0.228702604,0.653597591,622.6894345,1.01234223,622.6894345,0.17,79.8460651,542.8433694,-4.882352941,0.055931315,0.478892632,0.34459694,0.120579113,14.09118967,0.001367211,0.001560973,14628.32251,35724.29383,-1.79E-05,0.00400489,1.22E-09,1.12E-07,GOOD,654.3961754,446.5955544
14A,Field and Grain,Tulare Lake,56440.40665,289.315121,2.652255461,3.261387025,145.2774368,81.53467562,86.9874648,373.6919673,0.74,25,0.189326621,0.486998112,0.113362702,79.8460651,1.06299158,79.8460651,0.17,79.8460651,0,-4.882352941,0.008379855,0.974472106,0.003237966,0.013910073,1.280365197,2.39E-05,1570853.151,56440.40615,184073.9621,0.000502489,0.047836053,8.90E-09,2.60E-07,GOOD,289.315121,-104.5353924
14A,Grapes,Tulare Lake,19079.11517,1422.002244,11.72196241,4.00891598,2204.421502,200.445799,7245.758441,5033.018762,0.13,50,0.132249498,0.30194507,0.434693599,1985.012347,1.081128822,1985.012347,0.17,79.8460651,1905.166282,-4.882352941,0.021735984,0.9145582,0.037593072,0.026112744,7.100059424,0.000403179,4651.286165,19079.11515,76486.56095,1.59E-05,0.008742714,8.36E-10,1.14E-07,GOOD,1422.002244,1381.887779
14A,Lettuce,Tulare Lake,8100.851812,1008,18.9,2.300762612,1600,149.5495698,12500,929,0.25,65,0.083984211,0.048763332,0.656126648,3872.65043,1.195371133,3872.65043,0.17,79.8460651,3792.804365,-4.882352941,0.197977064,0.316219205,0.452196488,0.033607243,17.51259963,0.000493775,200035.6651,8100.851823,18638.13538,-1.12E-05,0.001590394,1.39E-09,8.53E-08,GOOD,1008,3678.121941
14A,Onions and Garlic,Tulare Lake,25021.873,2408.610949,10.63434095,1.253629891,4112.522919,62.68149455,7170.237318,10684.66197,0.41,50,0.160557684,0.417141646,0.279934415,3583.886346,1.107315543,3583.886346,0.17,79.8460651,3504.040281,-4.882352941,0.299002342,0.007342148,0.278560777,0.415094733,10.62363202,9.75E-05,6817229.088,25021.87309,31368.16451,-8.69E-05,0.003412495,3.47E-09,1.09E-07,GOOD,2408.610949,3567.988445
14A,Orchards,Tulare Lake,6296.418218,2277.681025,7.763328774,3.502172688,2519.675644,175.1086344,6112.909401,6436.827012,0.13,50,0.142496355,0.364024786,0.345706127,2437.865948,1.104683353,2437.865948,0.17,79.8460651,2358.019883,-4.882352941,0.051048113,0.819726473,0.062945007,0.066280407,5.476887004,0.001221696,1821.901204,6296.418216,22051.14142,1.63E-06,0.002497926,2.58E-10,1.13E-07,GOOD,2277.681025,1999.713906
14A,Pasture,Tulare Lake,1010.616404,242.4206904,4.903405501,4.768194291,225.050083,47.68194291,134.7527641,578.8882988,0.51,10,0.189326621,0.486998112,0.113362702,202.3138581,1.147722722,202.3138581,0.17,79.8460651,122.467793,-4.882352941,0.004319593,0.988467259,0.001362017,0.00585113,1.982375428,0.001940187,25210.17503,1010.616328,4818.812221,7.63E-05,0.003147185,7.55E-08,6.53E-07,GOOD,242.4206904,22.639033
14A,Pistachios,Tulare Lake,75513.00454,5088.640658,1.460333567,3.820163692,1937.377826,191.0081846,386.8138231,1917.69532,0.4,50,0.260711671,0.258063009,0.052053284,2998.21761,1.596530034,2998.21761,0.17,79.8460651,2918.371544,-4.882352941,0.035260819,0.948275335,0.00276347,0.013700375,0.800403283,3.31E-05,12039315.61,75513.00441,288472.0045,0.000125562,0.033689527,1.66E-09,1.17E-07,GOOD,5088.640658,2459.543262
14A,Potatoes,Tulare Lake,251.7669447,697.8686048,20.75531565,1.233512156,1479.227265,61.6756078,1543.541499,8971.834969,0.41,50,0.10212496,0.619410086,0.106565176,2428.203834,1.144195941,2428.203834,0.17,79.8460651,2348.357769,-4.882352941,0.267730538,0.01177374,0.10576084,0.614734883,20.72313242,0.009687628,34470.89664,251.7669465,310.5575603,-1.76E-06,2.65E-05,6.98E-09,8.54E-08,GOOD,697.8686048,2413.80183
14A,Subtropical,Tulare Lake,4500.665421,1157.720607,15.10914155,3.608433712,3535.76379,180.4216856,7560.067345,2801.501829,0.13,50,0.202134149,0.160157528,0.432197361,3414.409877,1.183370838,3414.409877,0.17,79.8460651,3334.563812,-4.882352941,0.061932082,0.845737341,0.067366764,0.024963814,10.32528883,0.001709149,1834.301594,4500.66542,16240.35099,1.12E-06,0.001838639,2.50E-10,1.13E-07,GOOD,1157.720607,2943.79187
14A,Truck,Tulare Lake,3809.439917,1282.087936,19.71342086,1.84535452,1338.105955,92.267726,7420.976145,6020.132457,0.41,50,0.052943262,0.238191489,0.293617021,10402.85678,1.618587754,10402.85678,0.17,79.8460651,10323.01071,-4.882352941,0.43454107,0.067994298,0.274655408,0.222809224,19.44570323,0.000640258,1589023.396,3809.439923,7029.766395,-6.02E-06,0.000774112,1.58E-09,1.10E-07,GOOD,1282.087936,10324.85784
14A,Walnuts,Tulare Lake,513.1114614,1793.152974,1.862011475,3.425917313,854.5630698,171.2958657,299.4355442,912.0012941,0.13,50,0.25594369,0.273146576,0.089681664,1101.57564,1.421304047,1101.57564,0.17,79.8460651,1021.729575,-4.882352941,0.026757538,0.956671517,0.004095905,0.01247504,0.989582614,0.014991495,57.11219611,513.1114611,1757.877237,2.55E-07,0.000202128,4.97E-10,1.15E-07,GOOD,1793.152974,686.0260341
14A,Tomatoes,Tulare Lake,62920.68508,97.3922824,54.70338716,2.220206136,168.9385059,111.0103068,1803.712469,1201.075867,0.74,50,0.031709536,0.225440365,0.338554465,2042.950582,1.544716696,2042.950582,0.17,79.8460651,1963.104517,-4.882352941,0.207320202,0.511041207,0.169061838,0.112576753,47.45087378,2.15E-05,25700211.15,62920.68579,139696.8767,-0.000712095,0.014418122,1.13E-08,1.03E-07,GOOD,97.3922824,1907.495124
14B,Alfalfa,Tulare Lake,50.15064175,279.620574,8.447932227,4.524530937,665.8443229,45.24530937,356.4707563,440.2816103,1.86,10,0.281872792,0.186385019,0.150905255,854.3736596,1.49201919,854.3736596,0.17,79.8460651,774.5275945,-4.882352941,0.020502345,0.968752293,0.004807525,0.005937836,4.170426326,0.010720389,78482.4275,50.150635,226.9077829,6.75E-06,0.000347214,1.35E-07,1.53E-06,GOOD,279.620574,694.9051669
